No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
002602	19780110143254	1978.01.10	14:32:54.00	40.4000	26.0000	0010	3.9	0.0	0.0		0.0	3.9	Ke	SAROS KÖRFEZI (EGE DENIZI)
002603	19780109070902	1978.01.09	07:09:02.70	39.9000	29.0000	0010	3.5	0.0	0.0		0.0	3.5	Ke	ORHANELI (BURSA) [South East  0.9 km]
002604	19780107145515	1978.01.07	14:55:15.10	39.7800	28.6800	0010	4.0	0.0	0.0		0.0	4.0	Ke	HACIAHMET-MUSTAFAKEMALPASA (BURSA) [South West  1.6 km]
002605	19771220171409	1977.12.20	17:14:09.50	39.3300	28.2200	0008	3.9	0.0	0.0		0.0	3.9	Ke	TASKOY-SINDIRGI (BALIKESIR) [West 2.2 km]
002606	19771214215559	1977.12.14	21:55:59.60	40.3700	26.0000	0000	3.8	0.0	0.0		0.0	3.8	Ke	SAROS KÖRFEZI (EGE DENIZI)
002607	19771210160143	1977.12.10	16:01:43.90	39.4300	28.1500	0022	3.8	0.0	0.0		0.0	3.8	Ke	SALMANLI-BIGADIC (BALIKESIR) [North West  0.8 km]
002608	19771209221850	1977.12.09	22:18:50.00	39.4900	27.9800	0000	3.6	0.0	0.0		0.0	3.6	Ke	CIFTLIKKOY- (BALIKESIR) [North West  0.4 km]
002609	19771209221442	1977.12.09	22:14:42.20	39.3700	27.8800	0010	3.9	0.0	0.0		0.0	3.9	Ke	KOZDEREGUVEN- (BALIKESIR) [North East  1.4 km]
002610	19771209215325	1977.12.09	21:53:25.80	39.4400	28.0300	0010	3.6	0.0	0.0		0.0	3.6	Ke	KOZPINAR-BIGADIC (BALIKESIR) [South East  0.9 km]
002611	19771209213210	1977.12.09	21:32:10.70	39.3600	27.9900	0003	4.2	0.0	3.9		0.0	4.2	Ke	HAMIDIYE-BIGADIC (BALIKESIR) [South West  1.6 km]
002612	19771209213024	1977.12.09	21:30:24.60	39.4500	27.9700	0010	3.5	0.0	0.0		0.0	3.5	Ke	KUCUKYENIKOY-BIGADIC (BALIKESIR) [South West  1.3 km]
002613	19771209203645	1977.12.09	20:36:45.80	39.3600	29.1300	0010	4.3	0.0	0.0		0.0	4.3	Ke	UMUTLU-EMET (KÜTAHYA) [North West  3.7 km]
002614	19771209150718	1977.12.09	15:07:18.20	39.5100	27.8100	0010	3.7	0.0	0.0		0.0	3.7	Ke	BESPINAR- (BALIKESIR) [South 1.1 km]
002615	19771206181251	1977.12.06	18:12:51.00	40.3700	25.3500	0010	3.8	0.0	3.8		0.0	0.0	Ke	EGE DENIZI
002616	19771116004711	1977.11.16	00:47:11.30	40.2600	27.9500	0011	3.8	0.0	0.0		0.0	3.8	Ke	BEREKETLI-BANDIRMA (BALIKESIR) [North West  1.4 km]
002617	19771110092512	1977.11.10	09:25:12.10	40.8100	28.1600	0010	3.8	0.0	0.0		0.0	3.8	Ke	MARMARA DENIZI
002618	19771105134703	1977.11.05	13:47:03.00	40.6000	29.1000	0000	3.8	0.0	0.0		0.0	3.8	Ke	TESVIKIYE-CINARCIK (YALOVA) [South East  2.5 km]
002619	19771103215958	1977.11.03	21:59:58.00	40.7000	29.1000	0010	3.6	0.0	0.0		0.0	3.6	Ke	CINARCIK (YALOVA) [North West  6.3 km]
002620	19771102150522	1977.11.02	15:05:22.00	40.6000	29.3000	0010	3.8	0.0	0.0		0.0	3.8	Ke	ELMALIK- (YALOVA) [South West  1.5 km]
002621	19771019141417	1977.10.19	14:14:17.70	39.0100	29.6000	0010	4.8	0.0	4.8		0.0	4.0	Ke	GOYNUK-GEDIZ (KÜTAHYA) [West 3.3 km]
002622	19771010193740	1977.10.10	19:37:40.00	39.8000	27.5000	0000	3.6	0.0	0.0		0.0	3.6	Ke	DOGANLAR-BALYA (BALIKESIR) [North West  2.2 km]
002623	19770929215831	1977.09.29	21:58:31.00	40.6000	27.6000	0000	3.5	0.0	0.0		0.0	3.5	Ke	GUNDOGDU-MARMARA (BALIKESIR) [North East  2.1 km]
002624	19770928032611	1977.09.28	03:26:11.70	40.1900	26.2000	0000	3.6	0.0	0.0		0.0	3.6	Ke	KEMALYERI AÇIKLARI-ÇANAKKALE (EGE DENIZI)
002625	19770927004853	1977.09.27	00:48:53.30	40.5200	26.1500	0010	3.8	0.0	0.0		0.0	3.8	Ke	SAROS KÖRFEZI (EGE DENIZI)
002626	19770909141612	1977.09.09	14:16:12.00	40.9000	30.8000	0033	3.5	0.0	0.0		0.0	3.5	Ke	PAZARCIK-GUMUSOVA (DUZCE) [West 3.9 km]
002627	19770904235357	1977.09.04	23:53:57.40	40.8400	30.7300	0010	3.8	0.0	0.0		0.0	3.8	Ke	KAHRAMAN-HENDEK (SAKARYA) [North 3.0 km]
002628	19770818221754	1977.08.18	22:17:54.00	40.5000	29.3000	0014	3.5	0.0	0.0		0.0	3.5	Ke	ORHANGAZI (BURSA) [North West  1.3 km]
002629	19770818063836	1977.08.18	06:38:36.00	39.6900	25.5600	0004	4.7	0.0	3.9		0.0	4.7	Ke	EGE DENIZI
002630	19770808143110	1977.08.08	14:31:10.00	39.3000	28.9000	0010	3.9	0.0	0.0		0.0	3.9	Ke	ORTACA-SIMAV (KÜTAHYA) [South West  2.2 km]
002631	19770808062325	1977.08.08	06:23:25.50	39.3800	29.1800	0000	3.6	0.0	0.0		0.0	3.6	Ke	SAMRIK-EMET (KÜTAHYA) [North West  1.2 km]
002632	19770807102205	1977.08.07	10:22:05.90	39.3900	29.1800	0010	3.7	0.0	0.0		0.0	3.7	Ke	SAMRIK-EMET (KÜTAHYA) [North West  2.1 km]
002633	19770805044852	1977.08.05	04:48:52.50	39.2400	29.2700	0044	3.5	0.0	0.0		0.0	3.5	Ke	ASAGIYONCAAGAC-HISARCIK (KÜTAHYA) [North East  2.9 km]
002634	19770804182734	1977.08.04	18:27:34.50	39.0600	29.4800	0000	3.7	0.0	0.0		0.0	3.7	Ke	GUZUNGULU-GEDIZ (KÜTAHYA) [South West  0.2 km]
002635	19770804171651	1977.08.04	17:16:51.10	39.1000	29.6500	0004	3.9	0.0	0.0		0.0	3.9	Ke	YENICEARMUTCUK-CAVDARHISAR (KÜTAHYA) [South West  2.4 km]
002636	19770726101531	1977.07.26	10:15:31.00	39.4000	28.4000	0000	3.5	0.0	0.0		0.0	3.5	Ke	KIZILCUKUR-BIGADIC (BALIKESIR) [North East  2.3 km]
002637	19770718010939	1977.07.18	01:09:39.00	40.5500	26.3000	0000	3.7	0.0	0.0		0.0	3.7	Ke	SAROS KÖRFEZI (EGE DENIZI)
002638	19770712022632	1977.07.12	02:26:32.30	39.4300	29.2500	0010	4.0	0.0	0.0		0.0	4.0	Ke	EGRIGOZ-EMET (KÜTAHYA) [North East  2.6 km]
002639	19770711093721	1977.07.11	09:37:21.10	39.9800	27.4200	0010	3.6	0.0	0.0		0.0	3.6	Ke	GUZELOBA-YENICE (ÇANAKKALE) [North East  0.4 km]
002640	19770710234611	1977.07.10	23:46:11.30	39.5500	27.6900	0003	3.7	0.0	0.0		0.0	3.7	Ke	KUYUALAN- (BALIKESIR) [South East  0.6 km]
002641	19770621113144	1977.06.21	11:31:44.70	39.4800	27.6300	0010	4.2	0.0	4.1		0.0	4.2	Ke	BEYKOY-SAVASTEPE (BALIKESIR) [North East  0.3 km]
002642	19770614025825	1977.06.14	02:58:25.00	40.4000	28.9000	0010	3.6	0.0	0.0		0.0	3.6	Ke	MUDANYA (BURSA) [North East  2.9 km]
002643	19770610125546	1977.06.10	12:55:46.20	39.3500	29.3400	0010	3.8	0.0	0.0		0.0	3.8	Ke	SARIAYAK-EMET (KÜTAHYA) [South West  0.7 km]
002644	19770608090528	1977.06.08	09:05:28.60	39.1500	27.9000	0007	3.7	0.0	0.0		0.0	3.7	Ke	ISIKLAR-KIRKAGAC (MANISA) [East 1.9 km]
002645	19770518172441	1977.05.18	17:24:41.20	40.4100	26.4400	0009	4.1	0.0	3.7		0.0	4.1	Ke	TAYFURKOY-GELIBOLU (ÇANAKKALE) [North West  3.3 km]
002646	19770512160001	1977.05.12	16:00:01.30	39.3900	26.3000	0000	3.7	0.0	0.0		0.0	3.7	Ke	MIDILLI ADASI (EGE DENIZI)
002647	19770504071744	1977.05.04	07:17:44.00	40.2100	29.6000	0010	3.7	0.0	0.0		0.0	3.7	Ke	SOYLEMIS-YENISEHIR (BURSA) [South West  1.1 km]
002648	19770428052044	1977.04.28	05:20:44.50	39.1600	29.7500	0010	3.5	0.0	0.0		0.0	3.5	Ke	GOKAGAC-CAVDARHISAR (KÜTAHYA) [South East  3.7 km]
002649	19770417083412	1977.04.17	08:34:12.00	40.2000	27.2000	0000	3.6	0.0	0.0		0.0	3.6	Ke	HAVDAN-BIGA (ÇANAKKALE) [North East  0.4 km]
002650	19770408131349	1977.04.08	13:13:49.60	39.3600	29.2500	0010	3.7	0.0	0.0		0.0	3.7	Ke	EMET (KÜTAHYA) [North West  1.9 km]
002651	19770408131106	1977.04.08	13:11:06.60	39.3900	29.2500	0010	3.8	0.0	0.0		0.0	3.8	Ke	EGRIGOZ-EMET (KÜTAHYA) [South East  2.4 km]
002652	19770408074521	1977.04.08	07:45:21.00	39.0600	29.6200	0010	3.7	0.0	0.0		0.0	3.7	Ke	CEBRAIL-GEDIZ (KÜTAHYA) [North East  1.6 km]
002653	19770406072338	1977.04.06	07:23:38.00	39.8300	25.3500	0000	3.8	0.0	0.0		0.0	3.8	Ke	EGE DENIZI
002654	19770405034451	1977.04.05	03:44:51.00	39.3000	26.5000	0000	3.5	0.0	0.0		0.0	3.5	Ke	AYVALIK AÇIKLARI-BALIKESIR (EGE DENIZI)
002655	19770402032422	1977.04.02	03:24:22.70	39.3600	29.2100	0010	3.6	0.0	0.0		0.0	3.6	Ke	YAGCIK-EMET (KÜTAHYA) [North 0.8 km]
002656	19770330141852	1977.03.30	14:18:52.00	39.0300	29.1000	0010	3.8	0.0	0.0		0.0	3.8	Ke	SARICAM-SIMAV (KÜTAHYA) [South West  4.2 km]
002657	19770323115554	1977.03.23	11:55:54.00	39.6300	28.6500	0023	4.5	0.0	4.5		0.0	4.2	Ke	HACILAR-DURSUNBEY (BALIKESIR) [South East  2.7 km]
002658	19770321202933	1977.03.21	20:29:33.00	39.3000	29.0000	0010	3.6	0.0	3.6		0.0	0.0	Ke	YESILDERE-SIMAV (KÜTAHYA) [North 1.3 km]
002659	19770321155607	1977.03.21	15:56:07.30	39.3300	29.0100	0007	4.1	0.0	0.0		0.0	4.1	Ke	YUKARIDOLAYLAR-SIMAV (KÜTAHYA) [North 0.8 km]
002660	19770313204223	1977.03.13	20:42:23.00	39.1600	26.2700	0010	4.0	0.0	4.0		0.0	0.0	Ke	MIDILLI ADASI (EGE DENIZI)
002661	19770305213129	1977.03.05	21:31:29.00	40.8000	29.0000	0000	3.6	0.0	0.0		0.0	3.6	Ke	MARMARA DENIZI
002662	19770305011859	1977.03.05	01:18:59.20	40.7400	28.9600	0000	3.5	0.0	0.0		0.0	3.5	Ke	ÇINARCIK AÇIKLARI-YALOVA (MARMARA DENIZI)
002663	19770303174053	1977.03.03	17:40:53.30	40.8800	29.1600	0000	3.6	0.0	0.0		0.0	3.6	Ke	KARTAL (ISTANBUL) [South West  2.6 km]
002664	19770214122904	1977.02.14	12:29:04.00	39.1000	29.0000	0010	3.6	0.0	3.2		0.0	3.6	Ke	SIMAV (KÜTAHYA) [North East  2.2 km]
002665	19770125235419	1977.01.25	23:54:19.00	39.4100	28.3000	0019	4.2	0.0	4.1		0.0	4.2	Ke	ADALI-BIGADIC (BALIKESIR) [East 1.2 km]
002666	19770124043006	1977.01.24	04:30:06.50	39.0300	28.6400	0015	3.5	0.0	3.5		0.0	3.5	Ke	DEMIRCI (MANISA) [South West  2.5 km]
002667	19770119013726	1977.01.19	01:37:26.70	39.1600	29.4000	0000	3.5	0.0	3.5		0.0	3.4	Ke	YESILOVA-GEDIZ (KÜTAHYA) [North East  5.2 km]
002668	19770110091443	1977.01.10	09:14:43.00	39.4800	27.3800	0004	4.2	0.0	4.2		0.0	4.1	Ke	KORUCU-IVRINDI (BALIKESIR) [North East  1.5 km]
002669	19770103164143	1977.01.03	16:41:43.90	39.3700	29.1300	0010	3.7	0.0	0.0		0.0	3.7	Ke	UMUTLU-EMET (KÜTAHYA) [North West  4.2 km]
002670	19761211214703	1976.12.11	21:47:03.00	39.8000	25.7000	0000	4.2	0.0	0.0		0.0	4.2	Ke	EGE DENIZI
002671	19761201012842	1976.12.01	01:28:42.00	39.3800	29.0300	0004	3.6	0.0	0.0		0.0	3.6	Ke	SUDOSEGI-SIMAV (KÜTAHYA) [North East  1.7 km]
002672	19761126171834	1976.11.26	17:18:34.60	39.5200	26.4500	0000	3.5	0.0	0.0		0.0	3.5	Ke	SAZLI-AYVACIK (ÇANAKKALE) [South East  1.6 km]
002673	19761124214904	1976.11.24	21:49:04.00	39.0100	26.9000	0000	3.6	0.0	0.0		0.0	3.6	Ke	ESENTEPE-DIKILI (IZMIR) [South West  1.8 km]
002674	19761122070908	1976.11.22	07:09:08.30	39.1500	30.1100	0010	3.7	0.0	0.0		0.0	3.7	Ke	KUYUCAK-ALTINTAS (KÜTAHYA) [North West  2.6 km]
002675	19761010065311	1976.10.10	06:53:11.80	39.2800	28.8900	0000	3.7	0.0	3.5		0.0	3.7	Ke	KAYALIDERE-SIMAV (KÜTAHYA) [North 2.9 km]
002676	19761009193104	1976.10.09	19:31:04.90	40.7200	30.4600	0006	4.0	0.0	4.0		0.0	3.9	Ke	KAYALARMEMDUHIYE-ERENLER (SAKARYA) [North West  3.8 km]
002677	19761008201002	1976.10.08	20:10:02.00	40.3000	25.8000	0000	3.6	0.0	0.0		0.0	3.6	Ke	KALEKOY-GOKCEADA (ÇANAKKALE) [North West  11.1 km]
002678	19761003230815	1976.10.03	23:08:15.50	40.1600	25.0800	0058	3.9	0.0	0.0		0.0	3.9	Ke	EGE DENIZI
002679	19760930172114	1976.09.30	17:21:14.00	41.8000	26.3000	0000	3.7	0.0	0.0		0.0	3.7	Ke	BUDAKDOGANCA- (EDIRNE) [North West  5.6 km]
002680	19760930003851	1976.09.30	00:38:51.60	41.7800	26.4100	0000	3.6	0.0	0.0		0.0	3.6	Ke	AHI- (EDIRNE) [North East  0.5 km]
002681	19760918100141	1976.09.18	10:01:41.00	41.3000	29.2000	0000	3.7	0.0	3.1		0.0	3.7	Ke	RIVA-BEYKOZ (ISTANBUL) [North 8.5 km]
002682	19760913150330	1976.09.13	15:03:30.30	39.4000	28.8500	0016	3.6	0.0	3.5		0.0	3.6	Ke	RESADIYE-DURSUNBEY (BALIKESIR) [South West  3.1 km]
002683	19760911155535	1976.09.11	15:55:35.00	39.2000	28.8500	0004	3.5	0.0	0.0		0.0	3.5	Ke	AKDAG-SIMAV (KÜTAHYA) [North West  2.5 km]
002684	19760906141138	1976.09.06	14:11:38.00	39.0600	29.0000	0011	4.0	0.0	3.5		0.0	4.0	Ke	MAMAK-SIMAV (KÜTAHYA) [South West  1.6 km]
002685	19760903205326	1976.09.03	20:53:26.90	39.2100	28.1600	0004	4.5	0.0	4.5		0.0	3.8	Ke	YAYLACIK-SINDIRGI (BALIKESIR) [North West  1.0 km]
002686	19760830170017	1976.08.30	17:00:17.10	40.3900	26.2500	0000	3.5	0.0	0.0		0.0	3.5	Ke	SAROS KÖRFEZI (EGE DENIZI)
002687	19760825083847	1976.08.25	08:38:47.00	39.3000	28.8000	0033	4.1	0.0	0.0		0.0	4.1	Ke	CAMLIK-SIMAV (KÜTAHYA) [South West  3.9 km]
002688	19760824195330	1976.08.24	19:53:30.00	39.2000	29.5000	0000	3.8	0.0	0.0		0.0	3.8	Ke	KIZIK-CAVDARHISAR (KÜTAHYA) [South West  1.0 km]
002689	19760823161135	1976.08.23	16:11:35.30	41.6000	25.6000	0000	3.7	0.0	0.0		0.0	3.7	Ke	BULGARISTAN
002690	19760823012027	1976.08.23	01:20:27.40	39.3400	28.8800	0000	3.5	0.0	0.0		0.0	3.5	Ke	CAMLIK-SIMAV (KÜTAHYA) [North East  4.5 km]
002691	19760822190318	1976.08.22	19:03:18.00	39.2500	29.1300	0000	3.9	0.0	3.3		0.0	3.9	Ke	GULDUREN-HISARCIK (KÜTAHYA) [North West  1.0 km]
002692	19760822172639	1976.08.22	17:26:39.20	39.3600	28.8900	0000	3.5	0.0	0.0		0.0	3.5	Ke	INKAYA-SIMAV (KÜTAHYA) [South West  4.2 km]
002693	19760822164125	1976.08.22	16:41:25.50	39.3500	29.1800	0000	3.6	0.0	3.4		0.0	3.6	Ke	UMUTLU-EMET (KÜTAHYA) [East 0.7 km]
002694	19760822132850	1976.08.22	13:28:50.60	39.3500	29.0300	0023	4.8	0.0	4.8		4.5	4.8	Ke	SUDOSEGI-SIMAV (KÜTAHYA) [South East  1.8 km]
002695	19760816220740	1976.08.16	22:07:40.20	40.6300	28.7300	0007	3.9	0.0	0.0		0.0	3.9	Ke	ARMUTLU AÇIKLARI-YALOVA (MARMARA DENIZI)
002696	19760811024716	1976.08.11	02:47:16.40	39.3200	29.2000	0033	3.7	0.0	0.0		0.0	3.7	Ke	YENICE-EMET (KÜTAHYA) [North East  2.1 km]
002697	19760810123114	1976.08.10	12:31:14.00	39.8000	28.9000	0000	3.6	0.0	0.0		0.0	3.6	Ke	OZLUCE-BUYUKORHAN (BURSA) [South West  2.8 km]
002698	19760726114356	1976.07.26	11:43:56.50	39.1000	29.8000	0000	3.5	0.0	0.0		0.0	3.5	Ke	OREN-ASLANAPA (KÜTAHYA) [North East  2.3 km]
002699	19760725070216	1976.07.25	07:02:16.00	39.2500	29.0700	0000	3.5	0.0	0.0		0.0	3.5	Ke	KATRANDAGI-EMET (KÜTAHYA) [South 1.8 km]
002700	19760716085954	1976.07.16	08:59:54.80	39.3100	29.0500	0015	3.8	0.0	3.5		0.0	3.8	Ke	YUKARIDOLAYLAR-SIMAV (KÜTAHYA) [South East  3.8 km]
002701	19760715192507	1976.07.15	19:25:07.00	39.3500	28.9400	0007	3.5	0.0	3.3		0.0	3.5	Ke	KURDUMAN-SIMAV (KÜTAHYA) [North West  1.3 km]
002702	19760715131345	1976.07.15	13:13:45.40	39.3300	29.0700	0010	3.7	0.0	0.0		0.0	3.7	Ke	YUKARIDOLAYLAR-SIMAV (KÜTAHYA) [East 5.2 km]
002703	19760715125639	1976.07.15	12:56:39.00	39.2600	28.8200	0000	3.5	0.0	3.5		0.0	3.1	Ke	CAMLIK-SIMAV (KÜTAHYA) [South West  5.9 km]
002704	19760715120657	1976.07.15	12:06:57.00	39.3700	29.0600	0011	4.5	0.0	4.5		0.0	4.1	Ke	SUDOSEGI-SIMAV (KÜTAHYA) [East 3.2 km]
002705	19760629100444	1976.06.29	10:04:44.50	39.4200	28.3600	0008	3.5	0.0	0.0		0.0	3.5	Ke	DAVUTCA-BIGADIC (BALIKESIR) [South 0.5 km]
002706	19760621130320	1976.06.21	13:03:20.00	39.2000	28.9000	0000	3.6	0.0	0.0		0.0	3.6	Ke	ORENLI-SIMAV (KÜTAHYA) [South East  0.7 km]
002707	19760619142520	1976.06.19	14:25:20.20	39.2100	29.2400	0000	4.0	0.0	4.0		0.0	3.8	Ke	YUKARIYONCAAGAC-HISARCIK (KÜTAHYA) [South West  1.4 km]
002708	19760619142302	1976.06.19	14:23:02.00	39.3100	29.0500	0014	3.8	0.0	0.0		0.0	3.8	Ke	YUKARIDOLAYLAR-SIMAV (KÜTAHYA) [South East  3.8 km]
002709	19760616220348	1976.06.16	22:03:48.50	40.7300	30.4800	0010	3.9	0.0	3.9		0.0	3.6	Ke	KUCUKESENCE-ERENLER (SAKARYA) [South West  4.4 km]
002710	19760615190525	1976.06.15	19:05:25.50	39.3700	29.2200	0000	3.7	0.0	0.0		0.0	3.7	Ke	MUSALAR-EMET (KÜTAHYA) [South East  1.1 km]
002711	19760614075704	1976.06.14	07:57:04.30	39.2400	29.2200	0011	3.5	0.0	3.4		0.0	3.5	Ke	BEYKOY-HISARCIK (KÜTAHYA) [North East  1.4 km]
002712	19760614065237	1976.06.14	06:52:37.00	39.3400	29.2700	0023	4.7	0.0	4.7		0.0	4.7	Ke	EMET (KÜTAHYA) [South East  1.1 km]
002713	19760612110242	1976.06.12	11:02:42.80	39.3600	29.2000	0027	3.6	0.0	3.3		0.0	3.6	Ke	YAGCIK-EMET (KÜTAHYA) [North West  1.1 km]
002714	19760612091840	1976.06.12	09:18:40.20	39.3800	28.9800	0010	3.5	0.0	3.4		0.0	3.5	Ke	KULCU-SIMAV (KÜTAHYA) [North West  1.1 km]
002715	19760611100528	1976.06.11	10:05:28.10	39.2700	29.0100	0000	3.7	0.0	3.5		0.0	3.7	Ke	YESILDERE-SIMAV (KÜTAHYA) [South East  2.2 km]
002716	19760611095517	1976.06.11	09:55:17.70	39.3200	29.2300	0002	4.2	0.0	3.7		0.0	4.2	Ke	EMET (KÜTAHYA) [South West  3.6 km]
002717	19760611005236	1976.06.11	00:52:36.00	39.1800	29.0000	0011	4.1	0.0	4.1		0.0	4.0	Ke	EGIRLER-SIMAV (KÜTAHYA) [South East  2.3 km]
002718	19760611004238	1976.06.11	00:42:38.60	39.4200	29.1000	0000	3.7	0.0	3.5		0.0	3.7	Ke	ORENCIK-SIMAV (KÜTAHYA) [South East  2.2 km]
002719	19760609100233	1976.06.09	10:02:33.00	39.2400	29.1500	0012	4.9	0.0	4.9		4.9	4.7	Ke	GULDUREN-HISARCIK (KÜTAHYA) [East 1.3 km]
002720	19760605013204	1976.06.05	01:32:04.50	39.3200	29.0000	0000	3.5	0.0	3.4		0.0	3.5	Ke	YUKARIDOLAYLAR-SIMAV (KÜTAHYA) [South West  0.9 km]
002721	19760603213649	1976.06.03	21:36:49.60	39.3500	29.1100	0005	3.8	0.0	3.6		0.0	3.8	Ke	UMUTLU-EMET (KÜTAHYA) [West 5.3 km]
002722	19760601000420	1976.06.01	00:04:20.00	39.3500	29.1000	0003	3.9	0.0	0.0		0.0	3.9	Ke	UMUTLU-EMET (KÜTAHYA) [West 6.1 km]
002723	19760531053139	1976.05.31	05:31:39.80	39.2700	29.1000	0000	3.6	0.0	0.0		0.0	3.6	Ke	KABAKLAR-EMET (KÜTAHYA) [South West  1.3 km]
002724	19760531051024	1976.05.31	05:10:24.60	39.4800	29.1000	0040	4.9	0.0	4.9		0.0	2.8	Ke	COBANLAR-TAVSANLI (KÜTAHYA) [North West  2.1 km]
002725	19760530202930	1976.05.30	20:29:30.00	39.2200	29.3000	0005	3.6	0.0	0.0		0.0	3.6	Ke	HAMAMKOY-HISARCIK (KÜTAHYA) [North East  2.9 km]
002726	19760530170216	1976.05.30	17:02:16.50	39.3000	29.1300	0002	3.8	0.0	3.5		0.0	3.8	Ke	KABAKLAR-EMET (KÜTAHYA) [North East  2.9 km]
002727	19760529224208	1976.05.29	22:42:08.70	40.3600	28.8900	0006	4.4	0.0	4.4		0.0	4.0	Ke	ISIKLI-MUDANYA (BURSA) [North East  1.9 km]
002728	19760529155305	1976.05.29	15:53:05.60	39.2700	29.1300	0005	3.8	0.0	3.4		0.0	3.8	Ke	KABAKLAR-EMET (KÜTAHYA) [South East  2.1 km]
002729	19760529152605	1976.05.29	15:26:05.00	39.2900	29.2400	0002	4.0	0.0	3.5		0.0	4.0	Ke	IGDEKOY-EMET (KÜTAHYA) [North West  1.6 km]
002730	19760529034529	1976.05.29	03:45:29.10	39.3700	29.3400	0003	4.2	0.0	0.0		0.0	4.2	Ke	KOPRUCEK-EMET (KÜTAHYA) [South 1.1 km]
002731	19760529030102	1976.05.29	03:01:02.30	39.2400	29.0700	0005	3.6	0.0	3.2		0.0	3.6	Ke	KATRANDAGI-EMET (KÜTAHYA) [South 2.9 km]
002732	19760529021055	1976.05.29	02:10:55.40	39.2800	29.1300	0010	3.6	0.0	3.2		0.0	3.6	Ke	KABAKLAR-EMET (KÜTAHYA) [East 1.9 km]
002733	19760529000800	1976.05.29	00:08:00.00	39.3400	29.1100	0003	3.7	0.0	3.2		0.0	3.7	Ke	UMUTLU-EMET (KÜTAHYA) [South West  5.4 km]
002734	19760528231325	1976.05.28	23:13:25.90	39.2300	29.1200	0005	3.5	0.0	0.0		0.0	3.5	Ke	KARAAGIL-HISARCIK (KÜTAHYA) [West 1.2 km]
002735	19760528230937	1976.05.28	23:09:37.60	39.3500	29.3600	0005	4.2	0.0	0.0		0.0	4.2	Ke	SARIAYAK-EMET (KÜTAHYA) [South East  1.0 km]
002736	19760528230220	1976.05.28	23:02:20.30	39.2600	29.1700	0008	4.5	0.0	4.5		0.0	4.5	Ke	HASANLAR-HISARCIK (KÜTAHYA) [North West  0.9 km]
002737	19760526070327	1976.05.26	07:03:27.20	39.3600	29.0700	0000	4.0	0.0	3.5		0.0	4.0	Ke	SUDOSEGI-SIMAV (KÜTAHYA) [East 4.1 km]
002738	19760525203706	1976.05.25	20:37:06.80	39.3700	28.9900	0033	3.6	0.0	0.0		0.0	3.6	Ke	KULCU-SIMAV (KÜTAHYA) [South East  0.4 km]
002739	19760525192604	1976.05.25	19:26:04.30	39.2900	28.9500	0000	3.6	0.0	0.0		0.0	3.6	Ke	KARAKOCA-SIMAV (KÜTAHYA) [North East  3.0 km]
002740	19760525184327	1976.05.25	18:43:27.90	39.3100	29.0900	0014	4.8	0.0	4.8		0.0	4.6	Ke	KABAKLAR-EMET (KÜTAHYA) [North West  3.7 km]
002741	19760525112106	1976.05.25	11:21:06.10	39.3500	29.1400	0000	3.5	0.0	0.0		0.0	3.5	Ke	UMUTLU-EMET (KÜTAHYA) [West 2.7 km]
002742	19760524144755	1976.05.24	14:47:55.60	39.3400	29.0000	0033	3.8	0.0	3.2		0.0	3.8	Ke	ASAGIDOLAYLAR-SIMAV (KÜTAHYA) [South West  1.4 km]
002743	19760523035350	1976.05.23	03:53:50.40	39.3100	29.1800	0000	3.9	0.0	3.6		0.0	3.9	Ke	YENICE-EMET (KÜTAHYA) [North West  0.3 km]
002744	19760522180156	1976.05.22	18:01:56.80	39.2500	29.1800	0010	4.4	0.0	4.4		0.0	4.1	Ke	HASANLAR-HISARCIK (KÜTAHYA) [South 0.7 km]
002745	19760521094349	1976.05.21	09:43:49.70	39.3900	29.1600	0076	3.6	0.0	3.3		0.0	3.6	Ke	SAMRIK-EMET (KÜTAHYA) [North West  3.2 km]
002746	19760521093702	1976.05.21	09:37:02.00	39.2800	29.1600	0024	4.5	0.0	4.4		0.0	4.5	Ke	GONCEK-EMET (KÜTAHYA) [South East  0.2 km]
002747	19760519065348	1976.05.19	06:53:48.90	39.3400	29.0000	0063	3.6	0.0	3.2		0.0	3.6	Ke	ASAGIDOLAYLAR-SIMAV (KÜTAHYA) [South West  1.4 km]
002748	19760518031429	1976.05.18	03:14:29.40	39.3700	29.0800	0055	3.6	0.0	0.0		0.0	3.6	Ke	SUDOSEGI-SIMAV (KÜTAHYA) [East 4.9 km]
002749	19760517153909	1976.05.17	15:39:09.00	39.2500	29.1600	0024	3.7	0.0	0.0		0.0	3.7	Ke	HASANLAR-HISARCIK (KÜTAHYA) [South West  1.8 km]
002750	19760516074955	1976.05.16	07:49:55.00	39.5300	26.4000	0025	3.6	0.0	0.0		0.0	3.6	Ke	BUYUKHUSUN-AYVACIK (ÇANAKKALE) [North 0.7 km]
002751	19760515184020	1976.05.15	18:40:20.60	39.4600	29.0200	0033	3.9	0.0	0.0		0.0	3.9	Ke	EVCILER-SIMAV (KÜTAHYA) [North West  0.4 km]
002752	19760515125849	1976.05.15	12:58:49.10	39.2100	27.2000	0000	3.5	0.0	0.0		0.0	3.5	Ke	AVUNDURUK-BERGAMA (IZMIR) [South West  0.5 km]
